joint1_pos_desired, joint1_pos, joint2_pos_desired, joint2_pos, joint1_vel_desired, joint1_vel_filtered, joint2_vel_desired, joint2_vel_filtered, target_torque_joint1, target_torque_joint2, propo_term_torque_joint1, deriv_term_torque_joint1, propo_term_torque_joint2, deriv_term_torque_joint2, current_time
0.000336887,0.000628794,0.00160667,9.25295e-06,0,0,0.62
0.000343354,0.000628794,0.00162686,6.16863e-06,0,0,0.624
0.000349902,0.000628794,0.00164717,4.11242e-06,0,0,0.628
0.000356532,0.000628794,0.00166759,2.74162e-06,0,0,0.632
0.000363243,0.000628794,0.00168813,1.82774e-06,0,0,0.636
0.000370037,0.000628794,0.0017088,1.2185e-06,0,0,0.64
0.000376914,0.000628794,0.00172957,8.12331e-07,0,0,0.644
0.000383874,0.000628448,0.00175047,-2.82494e-05,0,-0,0.648
0.000390918,0.000628794,0.00177148,9.95801e-06,0,0,0.652
0.000398046,0.000628794,0.00179262,6.63867e-06,0,0,0.656
0.000405259,0.000628794,0.00181386,4.42578e-06,0,0,0.66
0.000412557,0.000628448,0.00183523,-2.58404e-05,0,-0,0.664
0.000419941,0.000628448,0.00185671,-1.72269e-05,0,-0,0.668
0.000427411,0.000628448,0.00187831,-1.14846e-05,0,-0,0.672
0.000434967,0.000628794,0.00190002,2.11345e-05,0,0,0.676
0.000442611,0.000628794,0.00192185,1.40897e-05,0,0,0.68
0.000450342,0.000628103,0.0019438,-4.81887e-05,0,-0,0.684
0.000458162,0.000628794,0.00196586,2.5456e-05,0,0,0.688
0.000466069,0.000628794,0.00198804,1.69707e-05,0,0,0.692
0.000474066,0.000628794,0.00201034,1.13138e-05,0,0,0.696
0.000482152,0.000628794,0.00203275,7.54253e-06,0,0,0.7
0.000490328,0.000628448,0.00205527,-2.37626e-05,0,-0,0.704
0.000498595,0.000628794,0.00207791,1.29492e-05,0,0,0.708
0.000506952,0.000628794,0.00210067,8.63281e-06,0,0,0.712
0.0005154,0.000628794,0.00212354,5.7552e-06,0,0,0.716
0.00052394,0.000628448,0.00214653,-2.49541e-05,0,-0,0.72
0.000532572,0.000628794,0.00216963,1.21548e-05,0,0,0.724
0.000541297,0.000628448,0.00219284,-2.06877e-05,0,-0,0.728
0.000550115,0.000628448,0.00221617,-1.37918e-05,0,-0,0.732
0.000559027,0.000628794,0.00223961,1.95964e-05,0,0,0.736
0.000568032,0.000628448,0.00226317,-1.57267e-05,0,-0,0.74
0.000577132,0.000628448,0.00228684,-1.04844e-05,0,-0,0.744
0.000586327,0.000628794,0.00231063,2.18013e-05,0,0,0.748
0.000595618,0.000628794,0.00233453,1.45342e-05,0,0,0.752
0.000605004,0.000628794,0.00235854,9.68947e-06,0,0,0.756
0.000614486,0.000628794,0.00238267,6.45964e-06,0,0,0.76
0.000624065,0.000628794,0.00240691,4.30643e-06,0,0,0.764
0.000633742,0.000628794,0.00243126,2.87095e-06,0,0,0.768
0.000643515,0.000628794,0.00245573,1.91397e-06,0,0,0.772
0.000653388,0.000628794,0.00248031,1.27598e-06,0,0,0.776
0.000663358,0.000628794,0.002505,8.50653e-07,0,0,0.78
0.000673428,0.000628794,0.0025298,5.67102e-07,0,0,0.784
0.000683597,0.000628794,0.00255472,3.78068e-07,0,0,0.788
0.000693866,0.000628103,0.00257975,-5.73298e-05,0,-0,0.792
0.000704235,0.000628794,0.00260489,1.9362e-05,0,0,0.796
0.000714705,0.000628794,0.00263014,1.2908e-05,0,0,0.8
0.000725276,0.000628794,0.00265551,8.60532e-06,0,0,0.804
0.000735949,0.000628794,0.00268098,5.73688e-06,0,0,0.808
0.000746724,0.000628794,0.00270657,3.82459e-06,0,0,0.812
0.000757602,0.000628794,0.00273227,2.54973e-06,0,0,0.816
