joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque 1[Nm], DOB Torque 2[Nm], current_time
-0.263878,-0.213356,-0.0541624,-0.0552786,-79.2728,-159.247,23.0563,17.636
-0.264095,-0.213578,-0.0540877,-0.0553554,-78.9208,-158.583,23.0563,17.64
-0.264311,-0.213801,-0.054013,-0.0555132,-78.3829,-157.716,23.0563,17.644
-0.264527,-0.214027,-0.0539383,-0.055908,-77.3028,-156.213,23.0563,17.648
-0.264742,-0.21425,-0.0538636,-0.0558969,-77.1456,-155.342,23.0562,17.652
-0.264958,-0.214473,-0.0537889,-0.0558524,-77.0644,-154.794,23.0563,17.656
-0.265173,-0.214696,-0.0537142,-0.0557893,-77.0255,-154.459,23.0563,17.66
-0.265387,-0.214916,-0.0536395,-0.0554088,-77.7108,-154.963,23.0563,17.664
-0.265602,-0.215136,-0.0535649,-0.0552357,-77.9246,-155.381,23.0563,17.668
-0.265816,-0.215364,-0.0534902,-0.0560225,-75.949,-153.613,23.0563,17.672
-0.26603,-0.215578,-0.0534156,-0.0549241,-78.2694,-155.172,23.0563,17.676
-0.266243,-0.2158,-0.0533409,-0.05512,-77.6432,-155.153,23.0563,17.68
-0.266456,-0.216022,-0.0532663,-0.0553057,-77.0386,-154.608,23.0563,17.684
-0.266669,-0.216246,-0.0531916,-0.0556775,-76.0075,-153.341,23.0563,17.688
-0.266882,-0.216471,-0.053117,-0.0559225,-75.2631,-152.007,23.0563,17.692
-0.267094,-0.216697,-0.0530424,-0.0560969,-74.6774,-150.763,23.0563,17.696
-0.267306,-0.21692,-0.0529678,-0.0560019,-74.705,-150.165,23.0563,17.7
-0.267518,-0.217153,-0.0528932,-0.0569856,-72.2714,-147.395,23.0563,17.704
-0.267729,-0.217368,-0.0528186,-0.055536,-75.3833,-149.24,23.0563,17.708
-0.267941,-0.217589,-0.052744,-0.0554216,-75.4574,-149.993,23.0563,17.712
-0.268151,-0.217805,-0.0526694,-0.0547822,-76.7296,-151.675,23.0563,17.716
-0.268362,-0.218018,-0.0525949,-0.0541199,-78.0579,-153.797,23.0563,17.72
-0.268572,-0.218238,-0.0525203,-0.0544813,-77.054,-153.823,23.0563,17.724
-0.268782,-0.21844,-0.0524458,-0.0527243,-80.8811,-157.778,23.0563,17.728
-0.268992,-0.218649,-0.0523712,-0.0524776,-81.2731,-159.941,23.0562,17.732
-0.269201,-0.218857,-0.0522967,-0.0523021,-81.5035,-161.329,23.0563,17.736
-0.26941,-0.219068,-0.0522222,-0.0525501,-80.7684,-161.34,23.0563,17.74
-0.269619,-0.219278,-0.0521476,-0.052496,-80.7206,-161.38,23.0563,17.744
-0.269827,-0.219489,-0.0520731,-0.0526194,-80.2675,-160.954,23.0563,17.748
-0.270035,-0.219705,-0.0519986,-0.0531871,-78.7996,-159.3,23.0563,17.752
-0.270243,-0.219919,-0.0519242,-0.0533873,-78.166,-157.91,23.0563,17.756
-0.270451,-0.220131,-0.0518497,-0.0532298,-78.3468,-157.39,23.0563,17.76
-0.270658,-0.220345,-0.0517752,-0.0533342,-77.9305,-156.664,23.0563,17.764
-0.270865,-0.220556,-0.0517008,-0.0530467,-78.4073,-156.784,23.0563,17.768
-0.271072,-0.220764,-0.0516263,-0.0526183,-79.2071,-157.598,23.0563,17.772
-0.271278,-0.220974,-0.0515519,-0.0525338,-79.2244,-157.978,23.0563,17.776
-0.271484,-0.221178,-0.0514774,-0.0518727,-80.5576,-159.521,23.0563,17.78
-0.27169,-0.221381,-0.051403,-0.0513519,-81.5745,-161.246,23.0563,17.784
-0.271895,-0.221584,-0.0513286,-0.0510625,-82.0661,-162.584,23.0563,17.788
-0.2721,-0.221786,-0.0512542,-0.0508634,-82.3533,-163.559,23.0563,17.792
-0.272305,-0.221988,-0.0511798,-0.050676,-82.6146,-164.331,23.0563,17.796
-0.27251,-0.222191,-0.0511054,-0.050687,-82.4238,-164.539,23.0563,17.8
-0.272714,-0.222404,-0.0510311,-0.0518064,-79.7035,-161.955,23.0563,17.804
-0.272918,-0.222604,-0.0509567,-0.0510463,-81.2639,-162.384,23.0563,17.808
-0.273122,-0.222807,-0.0508824,-0.0509311,-81.3573,-162.541,23.0563,17.812
-0.273325,-0.223012,-0.050808,-0.0510207,-80.9839,-162.245,23.0563,17.816
-0.273528,-0.223222,-0.0507337,-0.0517231,-79.2111,-160.349,23.0563,17.82
-0.273731,-0.223426,-0.0506594,-0.0513455,-79.8975,-160.179,23.0563,17.824
-0.273934,-0.223639,-0.0505851,-0.0522106,-77.7504,-157.861,23.0563,17.828
-0.274136,-0.22384,-0.0505108,-0.0513477,-79.5403,-158.602,23.0563,17.832
-0.274338,-0.224047,-0.0504365,-0.0515592,-78.8835,-158.158,23.0563,17.836
-0.274539,-0.224256,-0.0503622,-0.0518303,-78.089,-157.19,23.0563,17.84
-0.274741,-0.224464,-0.050288,-0.0519041,-77.7425,-156.393,23.0563,17.844
-0.274942,-0.224676,-0.0502137,-0.0524058,-76.4187,-154.666,23.0563,17.848
-0.275142,-0.224886,-0.0501395,-0.0524158,-76.2132,-153.648,23.0563,17.852
-0.275343,-0.225095,-0.0500652,-0.0523829,-76.1048,-152.996,23.0563,17.856
-0.275543,-0.225306,-0.049991,-0.0525183,-75.6126,-152.155,23.0562,17.86
-0.275743,-0.225514,-0.0499168,-0.0523247,-75.8694,-151.998,23.0562,17.864
-0.275942,-0.225723,-0.0498426,-0.0522556,-75.8431,-151.857,23.0563,17.868
-0.276141,-0.22593,-0.0497685,-0.052102,-76.0095,-151.947,23.0563,17.872
-0.27634,-0.226133,-0.0496943,-0.0514793,-77.2469,-153.217,23.0563,17.876
-0.276539,-0.226334,-0.0496201,-0.050903,-78.382,-154.92,23.0563,17.88
-0.276737,-0.226531,-0.049546,-0.0501605,-79.8994,-157.257,23.0563,17.884
-0.276935,-0.226731,-0.0494719,-0.0500552,-79.9675,-158.455,23.0563,17.888
-0.277133,-0.226923,-0.0493977,-0.0491521,-81.856,-161.002,23.0563,17.892
-0.27733,-0.227118,-0.0493236,-0.0489959,-82.0458,-162.396,23.0563,17.896
-0.277528,-0.22731,-0.0492496,-0.0485252,-82.9536,-164.058,23.0563,17.9
-0.277724,-0.227506,-0.0491755,-0.0487244,-82.3357,-164.262,23.0563,17.904
-0.277921,-0.227697,-0.0491014,-0.0482976,-83.1442,-165.252,23.0563,17.908
-0.278117,-0.227887,-0.0490274,-0.0480221,-83.6099,-166.179,23.0563,17.912
-0.278313,-0.228081,-0.0489533,-0.048253,-82.9216,-165.953,23.0563,17.916
-0.278509,-0.228283,-0.0488793,-0.0492257,-80.5385,-163.521,23.0563,17.92
-0.278704,-0.228469,-0.0488053,-0.0480387,-83.0767,-164.973,23.0563,17.924
-0.278899,-0.228662,-0.0487313,-0.0481086,-82.7541,-165.175,23.0563,17.928
-0.279094,-0.228858,-0.0486573,-0.0485313,-81.6256,-164.195,23.0563,17.932
-0.279289,-0.229054,-0.0485833,-0.0486894,-81.0978,-163.247,23.0563,17.936
-0.279483,-0.229249,-0.0485093,-0.0487388,-80.8164,-162.499,23.0563,17.94
-0.279677,-0.229447,-0.0484354,-0.0490734,-79.8837,-161.181,23.0563,17.944
-0.27987,-0.229644,-0.0483615,-0.0491825,-79.4628,-160.132,23.0563,17.948
-0.280064,-0.229843,-0.0482876,-0.0493583,-78.8886,-159.021,23.0563,17.952
-0.280257,-0.230039,-0.0482136,-0.049264,-78.929,-158.509,23.0563,17.956
-0.280449,-0.230239,-0.0481398,-0.0495187,-78.1732,-157.464,23.0563,17.96
-0.280642,-0.230436,-0.0480659,-0.0494683,-78.1116,-156.906,23.0563,17.964
-0.280834,-0.230636,-0.047992,-0.0496322,-77.5608,-156.051,23.0563,17.968
-0.281026,-0.23083,-0.0479182,-0.049109,-78.5762,-156.654,23.0563,17.972
-0.281217,-0.231026,-0.0478443,-0.0490871,-78.4508,-156.75,23.0563,17.976
-0.281408,-0.231217,-0.0477705,-0.0485375,-79.5293,-157.896,23.0563,17.98
-0.281599,-0.231411,-0.0476967,-0.0485393,-79.3527,-158.236,23.0563,17.984
-0.28179,-0.231593,-0.0476229,-0.0471583,-82.3308,-161.423,23.0563,17.988
-0.28198,-0.231775,-0.0475492,-0.0464295,-83.8293,-164.361,23.0563,17.992
-0.28217,-0.231955,-0.0474754,-0.0457943,-85.1185,-167.116,23.0563,17.996
-0.28236,-0.232132,-0.0474017,-0.0451342,-86.468,-169.853,23.0563,18
-0.28255,-0.232313,-0.0473279,-0.0451131,-86.3636,-171.119,23.0563,18.004
-0.282739,-0.232492,-0.0472542,-0.0449477,-86.5878,-172.058,23.0563,18.008
-0.282928,-0.232673,-0.0471805,-0.0450862,-86.1194,-172.086,23.0563,18.012
-0.283116,-0.232854,-0.0471068,-0.0451632,-85.7902,-171.825,23.0563,18.016
-0.283304,-0.233044,-0.0470332,-0.046204,-83.2606,-169.186,23.0563,18.02
-0.283492,-0.233224,-0.0469595,-0.0457074,-84.2319,-168.973,23.0563,18.024
-0.28368,-0.23341,-0.0468859,-0.0460457,-83.3009,-167.816,23.0563,18.028
-0.283867,-0.233597,-0.0468123,-0.0463104,-82.5352,-166.51,23.0563,18.032
-0.284055,-0.233786,-0.0467387,-0.0467646,-81.335,-164.67,23.0563,18.036
-0.284241,-0.233981,-0.0466651,-0.0476311,-79.1906,-161.636,23.0563,18.04
-0.284428,-0.234168,-0.0465915,-0.0473063,-79.7583,-160.757,23.0563,18.044
-0.284614,-0.234351,-0.046518,-0.0465501,-81.3122,-161.76,23.0563,18.048
-0.2848,-0.234537,-0.0464444,-0.0465523,-81.1402,-161.972,23.0563,18.052
-0.284986,-0.234717,-0.0463709,-0.0459008,-82.4589,-163.428,23.0563,18.056
-0.285171,-0.234901,-0.0462974,-0.0459612,-82.1573,-163.789,23.0563,18.06
-0.285356,-0.235085,-0.0462239,-0.045918,-82.0913,-163.956,23.0563,18.064
-0.285541,-0.235268,-0.0461504,-0.0458556,-82.0688,-164.034,23.0563,18.068
-0.285725,-0.235453,-0.046077,-0.0460512,-81.4575,-163.469,23.0563,18.072
-0.285909,-0.235635,-0.0460035,-0.0458144,-81.8313,-163.597,23.0563,18.076
-0.286093,-0.23582,-0.0459301,-0.0460284,-81.1777,-162.972,23.0563,18.08
-0.286277,-0.236007,-0.0458567,-0.0463008,-80.3888,-161.909,23.0563,18.084
-0.28646,-0.236195,-0.0457833,-0.0466057,-79.5236,-160.541,23.0563,18.088
-0.286643,-0.236382,-0.04571,-0.0466983,-79.1404,-159.494,23.0563,18.092
-0.286826,-0.236572,-0.0456366,-0.0470568,-78.1494,-157.964,23.0563,18.096
-0.287008,-0.236763,-0.0455633,-0.0472944,-77.4316,-156.506,23.0563,18.1
-0.28719,-0.236947,-0.04549,-0.0468122,-78.3542,-156.699,23.0563,18.104
-0.287372,-0.237132,-0.0454167,-0.0464675,-78.9657,-157.315,23.0563,18.108
-0.287554,-0.237317,-0.0453434,-0.046468,-78.7915,-157.414,23.0563,18.112
-0.287735,-0.2375,-0.0452701,-0.0461227,-79.4056,-158.104,23.0563,18.116
-0.287916,-0.237683,-0.0451969,-0.0459693,-79.5838,-158.596,23.0563,18.12
-0.288096,-0.237865,-0.0451237,-0.0457689,-79.8698,-159.136,23.0563,18.124
-0.288277,-0.238048,-0.0450504,-0.0457344,-79.7783,-159.313,23.0563,18.128
-0.288457,-0.238229,-0.0449773,-0.0454465,-80.2646,-159.908,23.0563,18.132
-0.288637,-0.238415,-0.0449041,-0.0460159,-78.7962,-158.715,23.0563,18.136
-0.288816,-0.238592,-0.0448309,-0.0451422,-80.6164,-160.037,23.0563,18.14
-0.288995,-0.238775,-0.0447578,-0.0454246,-79.804,-159.756,23.0563,18.144
-0.289174,-0.238955,-0.0446847,-0.0453128,-79.8889,-159.775,23.0563,18.148
-0.289353,-0.239138,-0.0446116,-0.045481,-79.3351,-159.222,23.0563,18.152
-0.289531,-0.239319,-0.0445385,-0.0453057,-79.5635,-159.205,23.0563,18.156
-0.289709,-0.239498,-0.0444655,-0.0450931,-79.8776,-159.485,23.0563,18.16
-0.289887,-0.239676,-0.0443924,-0.0448215,-80.3275,-160.055,23.0563,18.164
-0.290064,-0.239855,-0.0443194,-0.0448625,-80.0653,-160.059,23.0563,18.168
-0.290241,-0.240028,-0.0442464,-0.0440408,-81.7711,-161.797,23.0563,18.172
-0.290418,-0.240204,-0.0441734,-0.0440449,-81.5973,-162.399,23.0563,18.176
-0.290595,-0.240377,-0.0441005,-0.0437018,-82.2155,-163.371,23.0563,18.18
-0.290771,-0.240551,-0.0440275,-0.0435879,-82.3124,-163.939,23.0563,18.184
-0.290947,-0.240732,-0.0439546,-0.0443307,-80.4546,-162.386,23.0563,18.188
-0.291123,-0.240903,-0.0438817,-0.0436302,-81.8851,-163.16,23.0563,18.192
-0.291298,-0.241078,-0.0438088,-0.0437401,-81.4706,-163.017,23.0563,18.196
-0.291473,-0.241256,-0.043736,-0.0441082,-80.4657,-161.978,23.0563,18.2
-0.291648,-0.241435,-0.0436631,-0.0443127,-79.8312,-160.878,23.0563,18.204
-0.291822,-0.241618,-0.0435903,-0.0449638,-78.1762,-158.683,23.0563,18.208
-0.291997,-0.241799,-0.0435175,-0.0450567,-77.7898,-157.261,23.0563,18.212
-0.292171,-0.241983,-0.0434447,-0.045569,-76.4456,-155.169,23.0563,18.216
-0.292344,-0.242161,-0.043372,-0.0450475,-77.4567,-155.168,23.0563,18.22
-0.292518,-0.242335,-0.0432992,-0.0443739,-78.8177,-156.416,23.0563,18.224
-0.292691,-0.242509,-0.0432265,-0.0439613,-79.5872,-157.728,23.0563,18.228
-0.292863,-0.24268,-0.0431538,-0.0434633,-80.5535,-159.337,23.0563,18.232
-0.293036,-0.242847,-0.0430811,-0.0426877,-82.1564,-161.727,23.0563,18.236
-0.293208,-0.243014,-0.0430085,-0.0422567,-82.9773,-163.697,23.0563,18.24
-0.29338,-0.243177,-0.0429358,-0.041595,-84.3271,-166.051,23.0563,18.244
-0.293551,-0.243338,-0.0428632,-0.0410355,-85.4476,-168.329,23.0563,18.248
-0.293723,-0.243498,-0.0427906,-0.0405711,-86.3543,-170.376,23.0562,18.252
-0.293894,-0.243661,-0.0427181,-0.0406586,-86.0043,-171.063,23.0563,18.256
-0.294065,-0.243822,-0.0426455,-0.0404385,-86.3552,-171.834,23.0562,18.26
-0.294235,-0.243985,-0.042573,-0.0406233,-85.7831,-171.651,23.0563,18.264
-0.294405,-0.24415,-0.0425005,-0.0408411,-85.1341,-170.964,23.0563,18.268
-0.294575,-0.244322,-0.042428,-0.0417683,-82.8647,-168.385,23.0563,18.272
-0.294745,-0.244485,-0.0423555,-0.0413621,-83.6313,-167.972,23.0563,18.276
-0.294914,-0.244653,-0.0422831,-0.0416355,-82.8495,-166.875,23.0563,18.28
-0.295083,-0.244821,-0.0422107,-0.0417873,-82.3428,-165.845,23.0563,18.284
-0.295251,-0.244993,-0.0421383,-0.0423324,-80.9376,-163.924,23.0563,18.288
-0.29542,-0.245157,-0.0420659,-0.0417138,-82.1833,-164.26,23.0563,18.292
-0.295588,-0.245322,-0.0419936,-0.0415622,-82.3674,-164.491,23.0563,18.296
-0.295756,-0.245489,-0.0419213,-0.0416314,-82.0479,-164.28,23.0563,18.3
-0.295923,-0.245656,-0.041849,-0.0416699,-81.7978,-163.948,23.0563,18.304
-0.296091,-0.245821,-0.0417767,-0.0415378,-81.9365,-163.93,23.0563,18.308
-0.296258,-0.245982,-0.0417044,-0.0409653,-83.0802,-165.049,23.0563,18.312
-0.296424,-0.246149,-0.0416322,-0.0412231,-82.3328,-164.795,23.0563,18.316
-0.296591,-0.24632,-0.04156,-0.0419037,-80.6184,-163.023,23.0563,18.32
-0.296757,-0.246486,-0.0414878,-0.0417444,-80.8158,-162.427,23.0563,18.324
-0.296923,-0.246654,-0.0414156,-0.0419246,-80.2391,-161.496,23.0563,18.328
-0.297088,-0.246825,-0.0413435,-0.0422935,-79.2304,-160.035,23.0563,18.332
-0.297253,-0.246994,-0.0412714,-0.0421913,-79.2937,-159.399,23.0563,18.336
-0.297418,-0.247165,-0.0411993,-0.0424416,-78.5529,-158.297,23.0563,18.34
-0.297583,-0.247333,-0.0411272,-0.042312,-78.677,-157.892,23.0563,18.344
-0.297747,-0.247498,-0.0410552,-0.0418177,-79.6336,-158.61,23.0563,18.348
-0.297911,-0.24766,-0.0409831,-0.0411976,-80.8801,-160.149,23.0563,18.352
-0.298075,-0.247821,-0.0409111,-0.0408531,-81.5013,-161.486,23.0563,18.356
-0.298239,-0.247981,-0.0408392,-0.040393,-82.3881,-163.047,23.0563,18.36
-0.298402,-0.248137,-0.0407672,-0.0397919,-83.5992,-165.027,23.0563,18.364
-0.298565,-0.248292,-0.0406953,-0.0393812,-84.3794,-166.772,23.0563,18.368
-0.298727,-0.248451,-0.0406234,-0.0394985,-83.957,-167.233,23.0563,18.372
-0.29889,-0.248597,-0.0405515,-0.0381433,-86.8933,-170.472,23.0563,18.376
-0.299052,-0.248747,-0.0404797,-0.0378894,-87.3249,-172.377,23.0563,18.38
-0.299214,-0.248897,-0.0404078,-0.0377484,-87.5004,-173.563,23.0563,18.384
-0.299375,-0.249047,-0.040336,-0.0375933,-87.7086,-174.41,23.0563,18.388
-0.299536,-0.249199,-0.0402643,-0.0377758,-87.1469,-174.296,23.0563,18.392
-0.299697,-0.249354,-0.0401925,-0.0382611,-85.8928,-173.041,23.0563,18.396
-0.299858,-0.249507,-0.0401208,-0.038262,-85.7404,-172.33,23.0563,18.4
-0.300018,-0.249666,-0.0400491,-0.0388383,-84.2747,-170.487,23.0563,18.404
-0.300178,-0.249824,-0.0399774,-0.0391969,-83.3016,-168.653,23.0563,18.408
-0.300338,-0.249986,-0.0399058,-0.0397032,-81.9888,-166.429,23.0563,18.412
-0.300497,-0.250147,-0.0398341,-0.0400229,-81.0981,-164.448,23.0563,18.416
-0.300657,-0.25031,-0.0397625,-0.040354,-80.1787,-162.528,23.0563,18.42
-0.300816,-0.250472,-0.039691,-0.0403844,-79.943,-161.328,23.0563,18.424
-0.300974,-0.250633,-0.0396194,-0.0403246,-79.9127,-160.657,23.0563,18.428
-0.301133,-0.250794,-0.0395479,-0.0402529,-79.9092,-160.284,23.0562,18.432
-0.301291,-0.250951,-0.0394764,-0.0398676,-80.6215,-160.789,23.0562,18.436
-0.301448,-0.25111,-0.0394049,-0.0398071,-80.5947,-160.964,23.0563,18.44
-0.301606,-0.251265,-0.0393335,-0.0393512,-81.4701,-161.94,23.0563,18.444
-0.301763,-0.251423,-0.0392621,-0.0393667,-81.2726,-162.187,23.0563,18.448
-0.30192,-0.251581,-0.0391907,-0.039452,-80.9151,-161.989,23.0563,18.452
-0.302077,-0.251739,-0.0391193,-0.0394611,-80.7308,-161.734,23.0563,18.456
-0.302233,-0.251897,-0.039048,-0.0394661,-80.5552,-161.437,23.0563,18.46
-0.302389,-0.252054,-0.0389767,-0.0393921,-80.5594,-161.296,23.0563,18.464
-0.302545,-0.252214,-0.0389054,-0.0396197,-79.8755,-160.533,23.0563,18.468
-0.3027,-0.252376,-0.0388341,-0.0400149,-78.8075,-159.117,23.0563,18.472
-0.302855,-0.25253,-0.0387629,-0.0393515,-80.1518,-159.794,23.0563,18.476
-0.30301,-0.252687,-0.0386917,-0.0393668,-79.9513,-159.82,23.0563,18.48
-0.303165,-0.252848,-0.0386206,-0.0396824,-79.0652,-158.971,23.0563,18.484
-0.303319,-0.253008,-0.0385494,-0.0398962,-78.4091,-157.941,23.0562,18.488
-0.303473,-0.253167,-0.0384783,-0.039823,-78.406,-157.439,23.0562,18.492
-0.303627,-0.253328,-0.0384072,-0.0399359,-77.9783,-156.732,23.0563,18.496
-0.303781,-0.253488,-0.0383361,-0.0399986,-77.6639,-156.073,23.0563,18.5
-0.303934,-0.25365,-0.0382651,-0.0402254,-76.9744,-155.052,23.0563,18.504
-0.304087,-0.253811,-0.0381941,-0.0402362,-76.7758,-154.363,23.0563,18.508
-0.304239,-0.253974,-0.0381231,-0.0404341,-76.1498,-153.376,23.0563,18.512
-0.304392,-0.254135,-0.0380522,-0.0403906,-76.0732,-152.821,23.0563,18.516
-0.304544,-0.254306,-0.0379813,-0.0414412,-73.4997,-149.947,23.0563,18.52
-0.304695,-0.254461,-0.0379104,-0.0402974,-75.9261,-151.064,23.0563,18.524
-0.304847,-0.254622,-0.0378395,-0.0401995,-75.9733,-151.462,23.0563,18.528
-0.304998,-0.254777,-0.0377687,-0.0396076,-77.1477,-152.852,23.0563,18.532
-0.305149,-0.254935,-0.0376979,-0.0395091,-77.1998,-153.546,23.0563,18.536
-0.3053,-0.255091,-0.0376271,-0.0393392,-77.415,-154.14,23.0563,18.54
-0.30545,-0.255243,-0.0375563,-0.0387458,-78.5973,-155.629,23.0563,18.544
-0.3056,-0.255398,-0.0374856,-0.0387616,-78.393,-156.121,23.0563,18.548
-0.30575,-0.255551,-0.0374149,-0.0385401,-78.7297,-156.753,23.0563,18.552
-0.3059,-0.255708,-0.0373443,-0.0388009,-77.9669,-156.304,23.0563,18.556
-0.306049,-0.255863,-0.0372736,-0.0387922,-77.8169,-155.99,23.0563,18.56
-0.306198,-0.256021,-0.037203,-0.0390945,-76.957,-154.971,23.0563,18.564
-0.306346,-0.256178,-0.0371325,-0.0391473,-76.6641,-154.209,23.0563,18.568
-0.306495,-0.256338,-0.0370619,-0.0395221,-75.6357,-152.789,23.0563,18.572
-0.306643,-0.256498,-0.0369914,-0.0397303,-74.9846,-151.463,23.0563,18.576
-0.306791,-0.256657,-0.0369209,-0.0398076,-74.6304,-150.445,23.0563,18.58
-0.306938,-0.256818,-0.0368505,-0.0399657,-74.091,-149.379,23.0563,18.584
-0.307086,-0.256977,-0.03678,-0.0399,-74.0609,-148.817,23.0563,18.588
-0.307233,-0.257139,-0.0367097,-0.0400938,-73.4386,-147.886,23.0563,18.592
-0.307379,-0.257298,-0.0366393,-0.0399712,-73.5368,-147.536,23.0562,18.596
-0.307526,-0.257458,-0.036569,-0.0399414,-73.4235,-147.217,23.0562,18.6
-0.307672,-0.257616,-0.0364987,-0.0398097,-73.5425,-147.172,23.0563,18.604
-0.307818,-0.257779,-0.0364284,-0.0401588,-72.5649,-146.155,23.0563,18.608
-0.307963,-0.257936,-0.0363582,-0.0398537,-73.0775,-146.212,23.0563,18.612
-0.308108,-0.258098,-0.0362879,-0.0401449,-72.2311,-145.34,23.0563,18.616
-0.308253,-0.258258,-0.0362178,-0.0400379,-72.2908,-145.01,23.0563,18.62
-0.308398,-0.258417,-0.0361476,-0.0399401,-72.33,-144.859,23.0563,18.624
-0.308543,-0.258579,-0.0360775,-0.0401929,-71.5695,-144.01,23.0563,18.628
-0.308687,-0.258739,-0.0360074,-0.040103,-71.5889,-143.642,23.0563,18.632
-0.308831,-0.258907,-0.0359374,-0.0409359,-69.5027,-141.349,23.0563,18.636
-0.308974,-0.259063,-0.0358673,-0.0400935,-71.2335,-142.039,23.0563,18.64
-0.309118,-0.259224,-0.0357974,-0.0401629,-70.8888,-141.884,23.0563,18.644
-0.309261,-0.259379,-0.0357274,-0.0394721,-72.278,-143.226,23.0563,18.648
-0.309403,-0.259531,-0.0356575,-0.038858,-73.4962,-145.036,23.0563,18.652
-0.309546,-0.259679,-0.0355876,-0.0379794,-75.3215,-147.731,23.0563,18.656
-0.309688,-0.259821,-0.0355177,-0.0369155,-77.5751,-151.279,23.0563,18.66
-0.30983,-0.259962,-0.0354479,-0.0362093,-79.0189,-154.444,23.0563,18.664
-0.309972,-0.260103,-0.0353781,-0.0357401,-79.926,-156.948,23.0563,18.668
-0.310113,-0.260235,-0.0353083,-0.0345582,-82.4621,-160.775,23.0563,18.672
-0.310254,-0.260369,-0.0352386,-0.0340551,-83.4566,-163.614,23.0563,18.676
-0.310395,-0.260501,-0.0351689,-0.0335837,-84.3817,-166.006,23.0563,18.68
-0.310536,-0.260635,-0.0350992,-0.0335905,-84.2182,-167.068,23.0563,18.684
-0.310676,-0.260774,-0.0350296,-0.0340933,-82.9226,-166.38,23.0563,18.688
-0.310816,-0.260906,-0.03496,-0.0335281,-84.0603,-167.28,23.0563,18.692
-0.310956,-0.261044,-0.0348904,-0.0340587,-82.701,-166.294,23.0563,18.696
-0.311095,-0.261182,-0.0348209,-0.0341615,-82.314,-165.511,23.0563,18.7
-0.311234,-0.261328,-0.0347514,-0.0352167,-79.7528,-162.557,23.0563,18.704
-0.311373,-0.261466,-0.0346819,-0.0348816,-80.3566,-161.805,23.0563,18.708
-0.311512,-0.261607,-0.0346125,-0.0350793,-79.7465,-160.709,23.0563,18.712
-0.31165,-0.261747,-0.0345431,-0.0350356,-79.6857,-160.108,23.0563,18.716
-0.311788,-0.261887,-0.0344737,-0.0350113,-79.5804,-159.675,23.0562,18.72
-0.311926,-0.262027,-0.0344044,-0.0350362,-79.3627,-159.229,23.0562,18.724
-0.312063,-0.262163,-0.0343351,-0.0346278,-80.1332,-159.776,23.0563,18.728
-0.3122,-0.262299,-0.0342658,-0.0342857,-80.7546,-160.615,23.0563,18.732
-0.312337,-0.262436,-0.0341966,-0.0342492,-80.6806,-160.939,23.0563,18.736
-0.312474,-0.262569,-0.0341274,-0.0338451,-81.4453,-161.891,23.0563,18.74
-0.31261,-0.262703,-0.0340583,-0.0336973,-81.6272,-162.517,23.0563,18.744
-0.312746,-0.262836,-0.0339891,-0.0335001,-81.9227,-163.141,23.0563,18.748
-0.312882,-0.262967,-0.03392,-0.0331986,-82.457,-163.988,23.0563,18.752
-0.313018,-0.263099,-0.033851,-0.0331078,-82.5119,-164.455,23.0563,18.756
-0.313153,-0.263229,-0.0337819,-0.0328271,-83.0006,-165.196,23.0563,18.76
-0.313288,-0.263361,-0.033713,-0.0329014,-82.6805,-165.234,23.0563,18.764
-0.313423,-0.263494,-0.033644,-0.0330579,-82.1722,-164.782,23.0563,18.768
-0.313557,-0.263626,-0.0335751,-0.0330297,-82.0839,-164.499,23.0563,18.772
-0.313691,-0.263761,-0.0335062,-0.0333211,-81.2661,-163.534,23.0563,18.776
-0.313825,-0.263896,-0.0334374,-0.0335598,-80.5664,-162.389,23.0563,18.78
-0.313959,-0.264031,-0.0333685,-0.0335388,-80.4572,-161.721,23.0563,18.784
-0.314092,-0.264169,-0.0332998,-0.0340646,-79.1002,-160.006,23.0563,18.788
-0.314225,-0.264308,-0.033231,-0.0343183,-78.3603,-158.463,23.0563,18.792
-0.314358,-0.264444,-0.0331623,-0.0341906,-78.4888,-157.817,23.0563,18.796
-0.314491,-0.264582,-0.0330937,-0.0342731,-78.1378,-157.093,23.0563,18.8
-0.314623,-0.264716,-0.033025,-0.0339735,-78.658,-157.25,23.0563,18.804
-0.314755,-0.264858,-0.0329564,-0.0346132,-77.0365,-155.658,23.0563,18.808
-0.314886,-0.264986,-0.0328879,-0.0334715,-79.4753,-157.393,23.0563,18.812
-0.315018,-0.265118,-0.0328193,-0.0332594,-79.7997,-158.41,23.0563,18.816
-0.315149,-0.26525,-0.0327508,-0.03318,-79.8226,-158.961,23.0563,18.82
-0.31528,-0.265378,-0.0326824,-0.0326369,-80.9038,-160.347,23.0563,18.824
-0.31541,-0.265506,-0.032614,-0.0323735,-81.3497,-161.442,23.0563,18.828
-0.315541,-0.265635,-0.0325456,-0.0322656,-81.4422,-162.093,23.0563,18.832
-0.315671,-0.265761,-0.0324773,-0.0319369,-82.0388,-163.042,23.0563,18.836
-0.315801,-0.265888,-0.032409,-0.0318695,-82.0411,-163.504,23.0563,18.84
-0.31593,-0.266014,-0.0323407,-0.0317552,-82.1503,-163.87,23.0563,18.844
-0.316059,-0.266141,-0.0322725,-0.0317685,-81.9688,-163.88,23.0563,18.848
